PLU_ID,Park,Class,Subtype,PLU Display Name,Units,Revenue,P/C,2024 Product
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,27,5534.73,204.99,2-Park 2-Day Ticket + ADD
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,4,531.96,132.99,Intended Day SDT
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,24,4799.76,199.99,2-Park Fun Card
175079,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V+2AM0 Exp 3/5/2023,2,269.98,134.99,Ignore
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,6,1602.0,267.0,2-Park Silver Pass
175276,SWF,Pass,Silver,APO/SWF Silver Pass Renewal INT,1,247.0,247.0,2-Park Silver Pass
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,93,13097.07,140.82870967741934,Intended Day SDT + ADD
175045,SWF,SDT,Consumer Direct,SWF SDT with AM0 Eat Free ID Ex1/22/23,4,399.96,99.99,Ignore
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,10,3240.0,324.0,4-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,9,720.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,86,11609.14,134.98999999999998,2D2P MDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,744,75161.56,101.02360215053764,Intended Day SDT
175308,SWF,Pass,Gold,SWF Gold FPAR Renewal INT,1,238.0,238.0,1-Park Gold Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,5,1530.0,306.0,2-Park Gold Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,10,600.0,60.0,Ignore
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,14,2799.86,199.99,2-Park Fun Card
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,9,2403.0,267.0,2-Park Silver Pass
175428,SWF,Pass,Bronze,APO/SWF Bronze FPAR BUY SWF GET APO FREE,1,168.0,168.0,2-Park Bronze Pass
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,84,11787.16,140.32333333333332,Intended Day SDT + ADD
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,2,836.0,418.0,Platinum Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,8,1839.92,229.99,LOS
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,9,809.91,89.99,1-Park Fun Card
175431,SWF,Pass,Silver,APO/SWF Silver FPAR BUY SWF GET APO FREE,1,219.0,219.0,2-Park Silver Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,15,6570.0,438.0,Platinum Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,15,3870.0,258.0,1-Park Gold Pass
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,14,2869.86,204.99,2-Park 2-Day Ticket + ADD
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,31,6789.0,219.0,1-Park Silver Pass
175434,SWF,Pass,Gold,APO/SWF Gold FPAR BUY SWF GET APO FREE,1,258.0,258.0,2-Park Gold Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,20,1600.0,80.0,Ignore
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,11,1759.89,159.99,3D2P MDT
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,118,15338.82,129.99,1-Park Fun Card
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,7,2268.0,324.0,4-Park Silver Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,35,927.5,26.5,2-Park Gold Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,20,1200.0,60.0,Ignore
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,6,1589.94,264.99,2-Park 2-Day Ticket + ADD
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,38,1007.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,23,609.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,29,768.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,41,1086.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,37,980.5,26.5,2-Park Gold Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,3,1107.0,369.0,4-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,5,132.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,9,238.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,14,371.0,26.5,2-Park Gold Pass
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,26,2339.74,89.99,1-Park Fun Card
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,18,477.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,37,980.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,56,1484.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,25,662.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,19,503.5,26.5,2-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,5,664.95,132.99,Intended Day SDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,910,92300.9,101.42956043956045,Intended Day SDT
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,7,185.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,6,159.0,26.5,2-Park Gold Pass
175288,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver FPAR Renewal INT,1,304.0,304.0,4-Park Silver Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,15,397.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,28,742.0,26.5,2-Park Gold Pass
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,15,3074.85,204.99,2-Park 2-Day Ticket + ADD
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,46,9199.54,199.99,2-Park Fun Card
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,35,927.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,21,556.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,12,318.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,16,424.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,24,636.0,26.5,2-Park Gold Pass
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,8,2592.0,324.0,4-Park Silver Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,4,1224.0,306.0,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,25,662.5,26.5,2-Park Gold Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,20,1200.0,60.0,Ignore
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,171,24225.29,141.66836257309942,Intended Day SDT + ADD
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,25,662.5,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,42,1113.0,26.5,2-Park Gold Pass
175369,SWF,Pass,Gold,APO/SWF Gold Pass EZpay INT,34,901.0,26.5,2-Park Gold Pass
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,5,2090.0,418.0,Platinum Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,3,81.0,27.0,4-Park Silver Pass
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,17,4539.0,267.0,2-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,24,648.0,27.0,4-Park Silver Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,38,2238.0,58.89473684210526,Ignore
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,77,2079.0,27.0,4-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,18,1440.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,95,12824.05,134.98999999999998,2D2P MDT
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,50,1350.0,27.0,4-Park Silver Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,29,12702.0,438.0,Platinum Pass
175210,SWF,Pass,Silver,SWF Silver Pass Renewal INT,1,199.0,199.0,1-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,69,1863.0,27.0,4-Park Silver Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,14,3612.0,258.0,1-Park Gold Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,9,3321.0,369.0,4-Park Gold Pass
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,7,1119.93,159.99,3D2P MDT
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,65,1755.0,27.0,4-Park Silver Pass
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,282,36657.18,129.99,1-Park Fun Card
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,52,11388.0,219.0,1-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,4,320.0,80.0,Ignore
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,4,108.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,92,2484.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,125,3375.0,27.0,4-Park Silver Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,4,919.96,229.99,LOS
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,34,14892.0,438.0,Platinum Pass
175288,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver FPAR Renewal INT,1,304.0,304.0,4-Park Silver Pass
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,16,3279.84,204.99,2-Park 2-Day Ticket + ADD
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,137,19457.63,142.02649635036497,Intended Day SDT + ADD
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,57,1539.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,25,675.0,27.0,4-Park Silver Pass
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,19,6156.0,324.0,4-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,36,972.0,27.0,4-Park Silver Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,31,1860.0,60.0,Ignore
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,37,7399.63,199.99,2-Park Fun Card
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,61,1647.0,27.0,4-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,5,2090.0,418.0,Platinum Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,61,1647.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,61,1647.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,88,2376.0,27.0,4-Park Silver Pass
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,18,1619.82,89.99,1-Park Fun Card
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,80,2160.0,27.0,4-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,13,1040.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,111,14983.89,134.98999999999998,2D2P MDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,909,93816.91,103.20892189218922,Intended Day SDT
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,58,1566.0,27.0,4-Park Silver Pass
175210,SWF,Pass,Silver,SWF Silver Pass Renewal INT,4,796.0,199.0,1-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,21,567.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,6,2214.0,369.0,4-Park Gold Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,4,108.0,27.0,4-Park Silver Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,10,800.0,80.0,Ignore
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,5,799.95,159.99,3D2P MDT
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,24,648.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,275,35614.21,129.50621818181818,1-Park Fun Card
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,48,1296.0,27.0,4-Park Silver Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,8,2448.0,306.0,2-Park Gold Pass
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,8,1423.92,177.99,Intended Day SDT + ADD
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,63,13797.0,219.0,1-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,78,2106.0,27.0,4-Park Silver Pass
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,30,8010.0,267.0,2-Park Silver Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,44,2640.0,60.0,Ignore
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,80,2160.0,27.0,4-Park Silver Pass
174164,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,17,4386.0,258.0,1-Park Gold Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,79,2133.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,17,459.0,27.0,4-Park Silver Pass
175045,SWF,SDT,Consumer Direct,SWF SDT with AM0 Eat Free ID Ex1/22/23,8,839.92,104.99,Ignore
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175308,SWF,Pass,Gold,SWF Gold FPAR Renewal INT,1,238.0,238.0,1-Park Gold Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,13,2989.87,229.99,LOS
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,20,4099.8,204.99,2-Park 2-Day Ticket + ADD
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,2,265.98,132.99,Intended Day SDT
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,1135,115531.65,101.79,Intended Day SDT
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,31,837.0,27.0,4-Park Silver Pass
174161,SWF,Pass,Silver,AIT/APO/BGT/SWF 2023 Silver EZpay INT,3,81.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,3,81.0,27.0,4-Park Silver Pass
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,5,400.0,80.0,Ignore
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,12,1919.88,159.99,3D2P MDT
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,537,69804.63,129.99,1-Park Fun Card
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,44,1188.0,27.0,4-Park Silver Pass
109670,SWF,SDT,Consumer Direct,SWF 1Day Convention Ticket Adult,3,254.97,84.99,Intended Day SDT
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,29,5161.71,177.99,Intended Day SDT + ADD
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,43,1161.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,3,81.0,27.0,4-Park Silver Pass
175207,SWF,Pass,Silver,SWF Silver Pass FPAR INT,56,12264.0,219.0,1-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,77,2079.0,27.0,4-Park Silver Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,45,2700.0,60.0,Ignore
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,3,794.97,264.99,2-Park 2-Day Ticket + ADD
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,2,54.0,27.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,127,3429.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,76,2052.0,27.0,4-Park Silver Pass
175304,SWF,Pass,Gold,SWF Gold Pass FPAR INT,37,9546.0,258.0,1-Park Gold Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,1,27.0,27.0,4-Park Silver Pass
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,28,12264.0,438.0,Platinum Pass
175210,SWF,Pass,Silver,SWF Silver Pass Renewal INT,2,398.0,199.0,1-Park Silver Pass
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,29,783.0,27.0,4-Park Silver Pass
175289,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay Renewal INT,6,162.0,27.0,4-Park Silver Pass
175381,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR INT,7,2583.0,369.0,4-Park Gold Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,8,640.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,155,20923.45,134.99,2D2P MDT
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,174,24620.26,141.49574712643678,Intended Day SDT + ADD
175286,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver EZpay INT,27,729.0,27.0,4-Park Silver Pass
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,1,418.0,418.0,Platinum Pass
175285,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Pass FPAR INT,8,2592.0,324.0,4-Park Silver Pass
175368,SWF,Pass,Gold,APO/SWF Gold Pass FPAR INT,5,1530.0,306.0,2-Park Gold Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,11,660.0,60.0,Ignore
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,89,17799.11,199.99,2-Park Fun Card
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,34,3059.66,89.99,1-Park Fun Card
175273,SWF,Pass,Silver,APO/SWF Silver PassFPAR INT,26,6942.0,267.0,2-Park Silver Pass
175276,SWF,Pass,Silver,APO/SWF Silver Pass Renewal INT,2,494.0,247.0,2-Park Silver Pass
175384,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold FPAR Renewal INT,1,349.0,349.0,4-Park Gold Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,12,960.0,80.0,Ignore
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,14,1120.0,80.0,Ignore
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,139,18068.61,129.99,2D2P MDT
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,10,1599.9,159.99,3D2P MDT
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,11,308.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,11,308.0,28.0,Platinum Pass
174478,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Promo Online,31,4029.69,129.99,1-Park Fun Card
175371,SWF,Pass,Gold,APO/SWF Gold FPAR Renewal INT,1,286.0,286.0,2-Park Gold Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,40,1120.0,28.0,Platinum Pass
175428,SWF,Pass,Bronze,APO/SWF Bronze FPAR BUY SWF GET APO FREE,21,3528.0,168.0,2-Park Bronze Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,-12,-336.0,28.0,Platinum Pass
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,27,1620.0,60.0,Ignore
173664,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Online,75,9974.25,132.99,1-Park Fun Card
173727,SWF,Fun Card,Consumer Direct,APO/SWF 2023 Fun Card Online,15,2999.85,199.99,2-Park Fun Card
174790,SWF,Fun Card,Consumer Direct,SWF 2023 Fun Card Waves of Honor Online,22,1979.78,89.99,1-Park Fun Card
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,5,140.0,28.0,Platinum Pass
168014,SWF,SDT,Consumer Direct,SWF Intended Day Single Day Ticket  ,757,76169.43,100.62011889035666,Intended Day SDT
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,12,336.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,5,140.0,28.0,Platinum Pass
175308,SWF,Pass,Gold,SWF Gold FPAR Renewal INT,1,238.0,238.0,1-Park Gold Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,6,1379.94,229.99,LOS
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,34,6864.66,201.90176470588236,2-Park 2-Day Ticket + ADD
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,3,84.0,28.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,3,84.0,28.0,Platinum Pass
175431,SWF,Pass,Silver,APO/SWF Silver FPAR BUY SWF GET APO FREE,92,20148.0,219.0,2-Park Silver Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,9,252.0,28.0,Platinum Pass
175434,SWF,Pass,Gold,APO/SWF Gold FPAR BUY SWF GET APO FREE,50,12900.0,258.0,2-Park Gold Pass
168202,SWF,SDT,Consumer Direct,SWF SDT with ADDD Intended Day ,149,20944.51,140.56718120805368,Intended Day SDT + ADD
175193,SWF,Pass,Platinum,Florida Platinum FPAR INT,19,8322.0,438.0,Platinum Pass
175196,SWF,Pass,Platinum,Florida Platinum Renewal INT,4,1672.0,418.0,Platinum Pass
132235,SWF,Pass,Platinum,Florida 1 Year EZPay Platinum Voucher Adult,7,196.0,28.0,Platinum Pass
